Time,Temp
12/01/12 10:17,19.7
12/01/12 10:32,19.7
12/01/12 10:47,19.7
12/01/12 11:02,19.7
12/01/12 11:17,19.7
12/01/12 11:32,19.6
12/01/12 11:47,19.5
12/01/12 12:02,19.5
12/01/12 12:17,19.4
12/01/12 12:32,19.4
12/01/12 12:47,19.3
12/01/12 13:02,19.3
12/01/12 13:17,19.2
12/01/12 13:32,19.2
12/01/12 13:47,19.2
12/01/12 14:02,19.2
12/01/12 14:17,19.1
12/01/12 14:32,19.1
12/01/12 14:47,19
12/01/12 15:02,19
12/01/12 15:17,18.9
12/01/12 15:32,18.9
12/01/12 15:47,18.8
12/01/12 16:02,18.8
12/01/12 16:17,18.7
12/01/12 16:32,18.7
12/01/12 16:47,18.6
12/01/12 17:02,18.6
12/01/12 17:17,18.6
12/01/12 17:32,18.5
12/01/12 17:47,18.5
12/01/12 18:02,18.5
12/01/12 18:17,18.4
12/01/12 18:32,18.4
12/01/12 18:47,18.3
12/01/12 19:02,18.3
12/01/12 19:17,18.2
12/01/12 19:32,18.2
12/01/12 19:47,18.1
12/01/12 20:02,18.1
12/01/12 20:17,18
12/01/12 20:32,18
12/01/12 20:47,18
12/01/12 21:02,18
12/01/12 21:17,18.1
12/01/12 21:32,18.2
12/01/12 21:47,18.2
12/01/12 22:02,18.4
12/01/12 22:17,18.5
12/01/12 22:32,18.6
12/01/12 22:47,18.6
12/01/12 23:02,18.6
12/01/12 23:17,18.6
12/01/12 23:32,18.6
12/01/12 23:47,18.6
13/01/12 00:02,18.7
13/01/12 00:17,18.7
13/01/12 00:32,18.7
13/01/12 00:47,18.7
13/01/12 01:02,18.8
13/01/12 01:17,18.8
13/01/12 01:32,18.9
13/01/12 01:47,18.9
13/01/12 02:02,19
13/01/12 02:17,19
13/01/12 02:32,19
13/01/12 02:47,19.1
13/01/12 03:02,18.6
13/01/12 03:17,18.6
13/01/12 03:32,19
13/01/12 03:47,19.2
13/01/12 04:02,19.3
13/01/12 04:17,19.6
13/01/12 04:32,19.6
13/01/12 04:47,19.8
13/01/12 05:02,19.9
13/01/12 05:17,20.1
13/01/12 05:32,20.3
13/01/12 05:47,20.4
13/01/12 06:02,20.4
13/01/12 06:17,20.3
13/01/12 06:32,20.2
13/01/12 06:47,20
13/01/12 07:02,19.8
13/01/12 07:17,19.8
13/01/12 07:32,19.8
13/01/12 07:47,19.8
13/01/12 08:02,19.7
13/01/12 08:17,19.6
13/01/12 08:32,19.5
13/01/12 08:47,19.5
13/01/12 09:02,19.4
13/01/12 09:17,19.3
13/01/12 09:32,19.4
13/01/12 09:47,19.5
13/01/12 10:02,19.5
13/01/12 10:17,19.5
13/01/12 10:32,19.7
13/01/12 10:47,19.7
13/01/12 11:02,19.7
13/01/12 11:17,19.7
13/01/12 11:32,19.8
13/01/12 11:47,19.8
13/01/12 12:02,19.8
13/01/12 12:17,19.8
13/01/12 12:32,19.8
13/01/12 12:47,19.8
13/01/12 13:02,19.7
13/01/12 13:17,19.6
13/01/12 13:32,19.6
13/01/12 13:47,19.5
13/01/12 14:02,19.5
13/01/12 14:17,19.4
13/01/12 14:32,19.3
13/01/12 14:47,19.3
13/01/12 15:02,19.2
13/01/12 15:17,19.2
13/01/12 15:32,19.2
13/01/12 15:47,19.1
13/01/12 16:02,19.1
13/01/12 16:17,19
13/01/12 16:32,19
13/01/12 16:47,18.9
13/01/12 17:02,18.9
13/01/12 17:17,18.8
13/01/12 17:32,18.8
13/01/12 17:47,18.8
13/01/12 18:02,18.7
13/01/12 18:17,18.7
13/01/12 18:32,18.6
13/01/12 18:47,18.6
13/01/12 19:02,18.6
13/01/12 19:17,18.6
13/01/12 19:32,18.5
13/01/12 19:47,18.5
13/01/12 20:02,18.5
13/01/12 20:17,18.4
13/01/12 20:32,18.4
13/01/12 20:47,18.4
13/01/12 21:02,18.4
13/01/12 21:17,18.3
13/01/12 21:32,18.3
13/01/12 21:47,18.4
13/01/12 22:02,18.5
13/01/12 22:17,18.5
13/01/12 22:32,18.6
13/01/12 22:47,18.6
13/01/12 23:02,18.6
13/01/12 23:17,18.6
13/01/12 23:32,18.7
13/01/12 23:47,18.7
14/01/12 00:02,18.8
14/01/12 00:17,18.8
14/01/12 00:32,18.8
14/01/12 00:47,18.8
14/01/12 01:02,18.8
14/01/12 01:17,18.8
14/01/12 01:32,18.9
14/01/12 01:47,18.9
14/01/12 02:02,18.9
14/01/12 02:17,18.9
14/01/12 02:32,19
14/01/12 02:47,19
14/01/12 03:02,19.2
14/01/12 03:17,19.2
14/01/12 03:32,19.3
14/01/12 03:47,19.4
14/01/12 04:02,19.5
14/01/12 04:17,19.6
14/01/12 04:32,19.8
14/01/12 04:47,19.8
14/01/12 05:02,19.9
14/01/12 05:17,20.1
14/01/12 05:32,20.1
14/01/12 05:47,20.2
14/01/12 06:02,20.3
14/01/12 06:17,20.3
14/01/12 06:32,20.3
14/01/12 06:47,20.2
14/01/12 07:02,20.2
14/01/12 07:17,20.2
14/01/12 07:32,20.1
14/01/12 07:47,20.1
14/01/12 08:02,20.1
14/01/12 08:17,20.1
14/01/12 08:32,19.9
14/01/12 08:47,19.9
14/01/12 09:02,19.8
14/01/12 09:17,19.8
14/01/12 09:32,19.8
14/01/12 09:47,19.8
14/01/12 10:02,19.8
14/01/12 10:17,19.8
14/01/12 10:32,19.8
14/01/12 10:47,19.8
14/01/12 11:02,19.8
14/01/12 11:17,19.8
14/01/12 11:32,19.8
14/01/12 11:47,19.8
14/01/12 12:02,19.8
14/01/12 12:17,19.7
14/01/12 12:32,19.6
14/01/12 12:47,19.6
14/01/12 13:02,19.5
14/01/12 13:17,19.5
14/01/12 13:32,19.4
14/01/12 13:47,19.4
14/01/12 14:02,19.3
14/01/12 14:17,19.3
14/01/12 14:32,19.2
14/01/12 14:47,19.2
14/01/12 15:02,19.2
14/01/12 15:17,19.2
14/01/12 15:32,19.1
14/01/12 15:47,19.1
14/01/12 16:02,19
14/01/12 16:17,19
14/01/12 16:32,18.9
14/01/12 16:47,18.9
14/01/12 17:02,18.8
14/01/12 17:17,18.8
14/01/12 17:32,18.7
14/01/12 17:47,18.7
14/01/12 18:02,18.6
14/01/12 18:17,18.6
14/01/12 18:32,18.6
14/01/12 18:47,18.6
14/01/12 19:02,18.5
14/01/12 19:17,18.5
14/01/12 19:32,18.4
14/01/12 19:47,18.4
14/01/12 20:02,18.4
14/01/12 20:17,18.3
14/01/12 20:32,18.3
14/01/12 20:47,18.3
14/01/12 21:02,18.2
14/01/12 21:17,18.2
14/01/12 21:32,18.2
14/01/12 21:47,18.3
14/01/12 22:02,18.3
14/01/12 22:17,18.5
14/01/12 22:32,18.6
14/01/12 22:47,18.6
14/01/12 23:02,18.6
14/01/12 23:17,18.6
14/01/12 23:32,18.8
14/01/12 23:47,18.9
15/01/12 00:02,18.9
15/01/12 00:17,19
15/01/12 00:32,19
15/01/12 00:47,19.1
15/01/12 01:02,19.1
15/01/12 01:17,19.2
15/01/12 01:32,19.2
15/01/12 01:47,19.3
15/01/12 02:02,19.3
15/01/12 02:17,19.4
15/01/12 02:32,19.5
15/01/12 02:47,19.5
15/01/12 03:02,19.6
15/01/12 03:17,19.6
15/01/12 03:32,19.7
15/01/12 03:47,19.8
15/01/12 04:02,19.8
15/01/12 04:17,19.8
15/01/12 04:32,19.9
15/01/12 04:47,20.1
15/01/12 05:02,20.3
15/01/12 05:17,20.4
15/01/12 05:32,20.5
15/01/12 05:47,20.6
15/01/12 06:02,20.5
15/01/12 06:17,20.4
15/01/12 06:32,20.3
15/01/12 06:47,20.2
15/01/12 07:02,20.1
15/01/12 07:17,20
15/01/12 07:32,20
15/01/12 07:47,20
15/01/12 08:02,20
15/01/12 08:17,19.9
15/01/12 08:32,19.9
15/01/12 08:47,19.8
15/01/12 09:02,19.8
15/01/12 09:17,19.7
15/01/12 09:32,19.6
15/01/12 09:47,19.5
15/01/12 10:02,19.5
15/01/12 10:17,19.4
15/01/12 10:32,19.3
15/01/12 10:47,19.4
15/01/12 11:02,19.5
15/01/12 11:17,19.5
15/01/12 11:32,19.6
15/01/12 11:47,19.6
15/01/12 12:02,19.6
15/01/12 12:17,19.6
15/01/12 12:32,19.6
15/01/12 12:47,19.5
15/01/12 13:02,19.4
15/01/12 13:17,19.4
15/01/12 13:32,19.4
15/01/12 13:47,19.4
15/01/12 14:02,19.3
15/01/12 14:17,19.3
15/01/12 14:32,19.3
15/01/12 14:47,19.3
15/01/12 15:02,19.2
15/01/12 15:17,19.2
15/01/12 15:32,19.2
15/01/12 15:47,19.2
15/01/12 16:02,19.2
15/01/12 16:17,19.1
15/01/12 16:32,19.1
15/01/12 16:47,19.1
15/01/12 17:02,19
15/01/12 17:17,19
15/01/12 17:32,19
15/01/12 17:47,19
15/01/12 18:02,18.9
15/01/12 18:17,18.9
15/01/12 18:32,18.9
15/01/12 18:47,18.8
15/01/12 19:02,18.8
15/01/12 19:17,18.8
15/01/12 19:32,18.8
15/01/12 19:47,18.7
15/01/12 20:02,18.7
15/01/12 20:17,18.7
15/01/12 20:32,18.6
15/01/12 20:47,18.6
15/01/12 21:02,18.6
15/01/12 21:17,18.6
15/01/12 21:32,18.6
15/01/12 21:47,18.6
15/01/12 22:02,18.6
15/01/12 22:17,18.7
15/01/12 22:32,18.7
15/01/12 22:47,18.7
15/01/12 23:02,18.6
15/01/12 23:17,18.6
15/01/12 23:32,18.7
15/01/12 23:47,18.8
16/01/12 00:02,18.7
16/01/12 00:17,19
16/01/12 00:32,15.9
16/01/12 00:47,17.9
16/01/12 01:02,19.8
16/01/12 01:17,19.3
16/01/12 01:32,21.5
16/01/12 01:47,22.9
16/01/12 02:02,23.6
16/01/12 02:17,23.8
16/01/12 02:32,22.4
16/01/12 02:47,22.2
16/01/12 03:02,22.3
16/01/12 03:17,22.4
16/01/12 03:32,22.4
16/01/12 03:47,24.2
16/01/12 04:02,31.6
16/01/12 04:17,27.7
16/01/12 04:32,27.2
16/01/12 04:47,27.3
16/01/12 05:02,25.8
16/01/12 05:17,24
16/01/12 05:32,24.4
16/01/12 05:47,24.8
16/01/12 06:02,30.6
16/01/12 06:17,26.2
16/01/12 06:32,24.2
16/01/12 06:47,23.5
16/01/12 07:02,23.1
16/01/12 07:17,23
16/01/12 07:32,22.9
16/01/12 07:47,22.9
16/01/12 08:02,22.9
16/01/12 08:17,22.5
16/01/12 08:32,22.6
16/01/12 08:47,22.7
16/01/12 09:02,22.7
16/01/12 09:17,22.8
16/01/12 09:32,22.7
16/01/12 09:47,22.7
16/01/12 10:02,21.9
16/01/12 10:17,24.3
16/01/12 10:32,24.6
16/01/12 10:47,24.7
16/01/12 11:02,24.7
16/01/12 11:17,23.8
16/01/12 11:32,22.9
16/01/12 11:47,23
16/01/12 12:02,23.4
16/01/12 12:17,22.7
16/01/12 12:32,21.9
16/01/12 12:47,21.2
16/01/12 13:02,20.8
16/01/12 13:17,20.3
16/01/12 13:32,17.4
16/01/12 13:47,18.1
16/01/12 14:02,18.6
16/01/12 14:17,18.7
16/01/12 14:32,19.5
16/01/12 14:47,20.1
16/01/12 15:02,20.4
16/01/12 15:17,20.5
16/01/12 15:32,20.4
16/01/12 15:47,20.3
16/01/12 16:02,20.3
16/01/12 16:17,20.3
16/01/12 16:32,20.3
16/01/12 16:47,20.2
16/01/12 17:02,20.2
16/01/12 17:17,20.2
16/01/12 17:32,20.1
16/01/12 17:47,20.1
16/01/12 18:02,20.1
16/01/12 18:17,20.1
16/01/12 18:32,20.1
16/01/12 18:47,20
16/01/12 19:02,20
16/01/12 19:17,20
16/01/12 19:32,20
16/01/12 19:47,20
16/01/12 20:02,20
16/01/12 20:17,20
16/01/12 20:32,20
16/01/12 20:47,19.9
16/01/12 21:02,19.9
16/01/12 21:17,19.9
16/01/12 21:32,19.9
16/01/12 21:47,19.9
16/01/12 22:02,19.9
16/01/12 22:17,19.9
16/01/12 22:32,19.9
16/01/12 22:47,19.6
16/01/12 23:02,19.5
16/01/12 23:17,20
16/01/12 23:32,20.1
16/01/12 23:47,20.1
17/01/12 00:02,20.1
17/01/12 00:17,20.2
17/01/12 00:32,20.2
17/01/12 00:47,20.3
17/01/12 01:02,20.3
17/01/12 01:17,20.3
17/01/12 01:32,20.3
17/01/12 01:47,20.3
17/01/12 02:02,20.4
17/01/12 02:17,20.4
17/01/12 02:32,20.5
17/01/12 02:47,20.6
17/01/12 03:02,20.6
17/01/12 03:17,20.6
17/01/12 03:32,20.5
17/01/12 03:47,20.4
17/01/12 04:02,20.3
17/01/12 04:17,20.2
17/01/12 04:32,20.1
17/01/12 04:47,20
17/01/12 05:02,19.9
17/01/12 05:17,19.9
17/01/12 05:32,19.9
17/01/12 05:47,19.9
17/01/12 06:02,19.9
17/01/12 06:17,20
17/01/12 06:32,20
17/01/12 06:47,20.1
17/01/12 07:02,20.1
17/01/12 07:17,20.2
17/01/12 07:32,20.2
17/01/12 07:47,20.2
17/01/12 08:02,20.3
17/01/12 08:17,20.3
17/01/12 08:32,20.3
17/01/12 08:47,20.3
17/01/12 09:02,20.3
17/01/12 09:17,20.3
17/01/12 09:32,20.3
17/01/12 09:47,20.1
17/01/12 10:02,19.9
17/01/12 10:17,19.8
17/01/12 10:32,19.8
17/01/12 10:47,19.9
17/01/12 11:02,19.8
17/01/12 11:17,19.9
17/01/12 11:32,19.9
17/01/12 11:47,19.9
17/01/12 12:02,19.9
17/01/12 12:17,19.9
17/01/12 12:32,19.9
17/01/12 12:47,20
17/01/12 13:02,20.1
17/01/12 13:17,20.2
17/01/12 13:32,20.2
17/01/12 13:47,20.2
17/01/12 14:02,20.2
17/01/12 14:17,20.2
17/01/12 14:32,20.2
17/01/12 14:47,20.2
17/01/12 15:02,20.2
17/01/12 15:17,20.2
17/01/12 15:32,20.2
17/01/12 15:47,20.1
17/01/12 16:02,20.1
17/01/12 16:17,20.1
17/01/12 16:32,20
17/01/12 16:47,20
17/01/12 17:02,20
17/01/12 17:17,20
17/01/12 17:32,19.9
17/01/12 17:47,19.9
17/01/12 18:02,19.9
17/01/12 18:17,19.9
17/01/12 18:32,19.9
17/01/12 18:47,19.8
17/01/12 19:02,19.8
17/01/12 19:17,19.8
17/01/12 19:32,19.8
17/01/12 19:47,19.8
17/01/12 20:02,19.8
17/01/12 20:17,19.8
17/01/12 20:32,19.7
17/01/12 20:47,19.7
17/01/12 21:02,19.6
17/01/12 21:17,19.6
17/01/12 21:32,19.6
17/01/12 21:47,19.6
17/01/12 22:02,19.5
17/01/12 22:17,19.5
17/01/12 22:32,19.6
17/01/12 22:47,19.6
17/01/12 23:02,19.7
17/01/12 23:17,19.7
17/01/12 23:32,19.8
17/01/12 23:47,19.8
18/01/12 00:02,19.7
18/01/12 00:17,19.7
18/01/12 00:32,19.8
18/01/12 00:47,19.8
18/01/12 01:02,19.9
18/01/12 01:17,19.9
18/01/12 01:32,20
18/01/12 01:47,20
18/01/12 02:02,20.1
18/01/12 02:17,20.2
18/01/12 02:32,20.2
18/01/12 02:47,20.2
18/01/12 03:02,20.3
18/01/12 03:17,20.3
18/01/12 03:32,20.4
18/01/12 03:47,20.4
18/01/12 04:02,20.5
18/01/12 04:17,20.5
18/01/12 04:32,20.6
18/01/12 04:47,20.6
18/01/12 05:02,20.7
18/01/12 05:17,20.8
18/01/12 05:32,20.8
18/01/12 05:47,20.9
18/01/12 06:02,20.9
18/01/12 06:17,20.9
18/01/12 06:32,20.9
18/01/12 06:47,20.9
18/01/12 07:02,20.8
18/01/12 07:17,20.6
18/01/12 07:32,20.6
18/01/12 07:47,20.6
18/01/12 08:02,20.6
18/01/12 08:17,20.5
18/01/12 08:32,20.3
18/01/12 08:47,20.3
18/01/12 09:02,20.3
18/01/12 09:17,20.3
18/01/12 09:32,20.2
18/01/12 09:47,20.2
18/01/12 10:02,20.1
18/01/12 10:17,20.1
18/01/12 10:32,20.1
18/01/12 10:47,20.1
18/01/12 11:02,20.1
18/01/12 11:17,20
18/01/12 11:32,20
18/01/12 11:47,20
18/01/12 12:02,20
18/01/12 12:17,20
18/01/12 12:32,20
18/01/12 12:47,20
18/01/12 13:02,20
18/01/12 13:17,19.9
18/01/12 13:32,19.9
18/01/12 13:47,19.9
18/01/12 14:02,19.9
18/01/12 14:17,19.8
18/01/12 14:32,19.8
18/01/12 14:47,19.8
18/01/12 15:02,19.8
18/01/12 15:17,19.8
18/01/12 15:32,19.7
18/01/12 15:47,19.7
18/01/12 16:02,19.6
18/01/12 16:17,19.6
18/01/12 16:32,19.6
18/01/12 16:47,19.5
18/01/12 17:02,19.5
18/01/12 17:17,19.5
18/01/12 17:32,19.5
18/01/12 17:47,19.4
18/01/12 18:02,19.4
18/01/12 18:17,19.3
18/01/12 18:32,19.3
18/01/12 18:47,19.3
18/01/12 19:02,19.3
18/01/12 19:17,19.2
18/01/12 19:32,19.2
18/01/12 19:47,19.2
18/01/12 20:02,19.2
18/01/12 20:17,19.2
18/01/12 20:32,19.2
18/01/12 20:47,19.1
18/01/12 21:02,19.1
18/01/12 21:17,19.1
18/01/12 21:32,19.2
18/01/12 21:47,19.2
18/01/12 22:02,19.3
18/01/12 22:17,19.3
18/01/12 22:32,19.4
18/01/12 22:47,19.4
18/01/12 23:02,19.5
18/01/12 23:17,19.5
18/01/12 23:32,19.6
18/01/12 23:47,19.7
19/01/12 00:02,19.8
19/01/12 00:17,19.8
19/01/12 00:32,19.9
19/01/12 00:47,20
19/01/12 01:02,20.1
19/01/12 01:17,20.2
19/01/12 01:32,20.3
19/01/12 01:47,20.3
19/01/12 02:02,20.5
19/01/12 02:17,20.6
19/01/12 02:32,20.7
19/01/12 02:47,20.8
19/01/12 03:02,20.9
19/01/12 03:17,20.9
19/01/12 03:32,20.9
19/01/12 03:47,21
19/01/12 04:02,21.1
19/01/12 04:17,21.1
19/01/12 04:32,21.2
19/01/12 04:47,21.2
19/01/12 05:02,21.2
19/01/12 05:17,21.2
19/01/12 05:32,21.2
19/01/12 05:47,21.2
19/01/12 06:02,21.2
19/01/12 06:17,21.1
19/01/12 06:32,21.1
19/01/12 06:47,21
19/01/12 07:02,20.9
19/01/12 07:17,20.9
19/01/12 07:32,20.9
19/01/12 07:47,20.8
19/01/12 08:02,20.7
19/01/12 08:17,20.6
19/01/12 08:32,20.6
19/01/12 08:47,20.5
19/01/12 09:02,20.4
19/01/12 09:17,20.3
19/01/12 09:32,20.3
19/01/12 09:47,20.3
19/01/12 10:02,20.2
19/01/12 10:17,20.1
19/01/12 10:32,20
19/01/12 10:47,20
19/01/12 11:02,19.9
19/01/12 11:17,19.9
19/01/12 11:32,19.9
19/01/12 11:47,19.8
19/01/12 12:02,19.8
19/01/12 12:17,19.8
19/01/12 12:32,19.8
19/01/12 12:47,19.8
19/01/12 13:02,19.8
19/01/12 13:17,19.8
19/01/12 13:32,19.8
19/01/12 13:47,19.7
19/01/12 14:02,19.7
19/01/12 14:17,19.7
19/01/12 14:32,19.6
19/01/12 14:47,19.6
19/01/12 15:02,19.6
19/01/12 15:17,19.5
19/01/12 15:32,19.5
19/01/12 15:47,19.4
19/01/12 16:02,19.4
19/01/12 16:17,19.3
19/01/12 16:32,19.3
19/01/12 16:47,19.2
19/01/12 17:02,19.2
19/01/12 17:17,19.2
19/01/12 17:32,19.2
19/01/12 17:47,19.1
19/01/12 18:02,19.1
19/01/12 18:17,19.1
19/01/12 18:32,19
19/01/12 18:47,19
19/01/12 19:02,18.9
19/01/12 19:17,18.9
19/01/12 19:32,18.8
19/01/12 19:47,18.8
19/01/12 20:02,18.8
19/01/12 20:17,18.7
19/01/12 20:32,18.7
19/01/12 20:47,18.6
19/01/12 21:02,18.6
19/01/12 21:17,18.6
19/01/12 21:32,18.6
19/01/12 21:47,18.6
19/01/12 22:02,18.6
19/01/12 22:17,18.6
19/01/12 22:32,18.6
19/01/12 22:47,18.7
19/01/12 23:02,18.8
19/01/12 23:17,18.8
19/01/12 23:32,18.9
19/01/12 23:47,19.1
20/01/12 00:02,19.2
20/01/12 00:17,19.2
20/01/12 00:32,19.2
20/01/12 00:47,19.2
20/01/12 01:02,19.3
20/01/12 01:17,19.3
20/01/12 01:32,19.4
20/01/12 01:47,19.5
20/01/12 02:02,19.6
20/01/12 02:17,19.6
20/01/12 02:32,19.7
20/01/12 02:47,19.7
20/01/12 03:02,19.8
20/01/12 03:17,19.8
